,TEAM,WLPCT,MATCHUP,FGM,FGA,FGPCT,FG3M,FG3A,FG3PCT,FTM,FTA,FTPCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PM
0,DAL,0.5609756097560976,0.4634146341463415,35.65853658536585,81.8048780487805,0.43707317073170726,7.2926829268292686,22.26829268292683,0.3310487804878049,15.512195121951219,20.658536585365855,0.7536341463414633,10.634146341463415,32.390243902439025,43.02439024390244,21.463414634146343,9.21951219512195,5.2439024390243905,14.512195121951219,19.4390243902439,94.1219512195122,2.7560975609756095
0,DEN,0.5609756097560976,0.4878048780487805,38.31707317073171,81.82926829268293,0.4691463414634146,6.7073170731707314,20.853658536585368,0.32168292682926825,20.75609756097561,28.26829268292683,0.7346097560975612,10.975609756097562,32.58536585365854,43.5609756097561,23.4390243902439,8.634146341463415,5.414634146341464,15.463414634146341,19.634146341463413,104.09756097560975,2.8292682926829267
0,GSW,0.43902439024390244,0.4634146341463415,37.390243902439025,81.58536585365853,0.46021951219512197,8.073170731707316,20.73170731707317,0.3804878048780488,15.512195121951219,20.341463414634145,0.7614146341463413,10.24390243902439,29.878048780487806,40.1219512195122,22.097560975609756,8.365853658536585,5.390243902439025,14.21951219512195,22.0,98.36585365853658,-1.5609756097560976
0,HOU,0.5365853658536586,0.4878048780487805,37.21951219512195,82.90243902439025,0.4497804878048781,7.048780487804878,19.829268292682926,0.35509756097560985,16.0,20.21951219512195,0.7924390243902439,11.512195121951219,30.414634146341463,41.926829268292686,20.390243902439025,7.317073170731708,4.780487804878049,14.878048780487806,20.26829268292683,97.48780487804878,0.14634146341463414
0,LAC,0.5853658536585366,0.5121951219512195,36.63414634146341,81.1219512195122,0.45251219512195123,7.7560975609756095,21.51219512195122,0.3546829268292684,16.804878048780488,24.24390243902439,0.6956829268292682,12.097560975609756,30.682926829268293,42.78048780487805,20.75609756097561,7.975609756097561,4.829268292682927,13.707317073170731,21.585365853658537,97.82926829268293,2.1463414634146343
0,LAL,0.6097560975609756,0.5121951219512195,35.853658536585364,79.1951219512195,0.4537317073170732,5.219512195121951,17.073170731707318,0.3050243902439024,17.390243902439025,23.317073170731707,0.7446829268292682,11.658536585365853,34.02439024390244,45.68292682926829,21.26829268292683,6.0,5.341463414634147,15.073170731707316,18.024390243902438,94.3170731707317,2.317073170731707
0,MEM,0.5853658536585366,0.4878048780487805,36.926829268292686,82.21951219512195,0.450560975609756,3.8048780487804876,11.829268292682928,0.32085365853658543,17.0,22.390243902439025,0.7595121951219511,11.804878048780488,29.878048780487806,41.68292682926829,19.804878048780488,10.097560975609756,5.2439024390243905,14.829268292682928,19.634146341463413,94.65853658536585,2.024390243902439
0,MIN,0.5121951219512195,0.43902439024390244,35.292682926829265,81.39024390243902,0.43499999999999994,6.780487804878049,20.121951219512194,0.3314390243902439,20.317073170731707,26.317073170731707,0.7706341463414633,12.439024390243903,31.804878048780488,44.24390243902439,19.0,7.341463414634147,4.121951219512195,15.585365853658537,18.78048780487805,97.6829268292683,1.1219512195121952
0,NOP,0.24390243902439024,0.5121951219512195,34.609756097560975,78.8780487804878,0.4403658536585365,3.8536585365853657,12.121951219512194,0.322829268292683,15.536585365853659,20.70731707317073,0.7480243902439027,11.78048780487805,29.951219512195124,41.73170731707317,20.24390243902439,7.2682926829268295,4.585365853658536,15.365853658536585,20.70731707317073,88.60975609756098,-5.2439024390243905
0,OKC,0.7804878048780488,0.5121951219512195,36.853658536585364,77.92682926829268,0.47434146341463423,6.926829268292683,20.195121951219512,0.3461219512195121,21.804878048780488,27.414634146341463,0.7949756097560976,10.585365853658537,32.90243902439025,43.48780487804878,18.097560975609756,7.634146341463414,7.975609756097561,16.70731707317073,20.29268292682927,102.4390243902439,6.219512195121951
0,PHX,0.4634146341463415,0.4634146341463415,36.853658536585364,81.7560975609756,0.4523658536585366,6.487804878048781,19.21951219512195,0.33963414634146344,15.414634146341463,20.170731707317074,0.7642926829268293,10.634146341463415,31.585365853658537,42.21951219512195,22.390243902439025,6.780487804878049,5.560975609756097,14.487804878048781,18.75609756097561,95.60975609756098,-1.6829268292682926
0,POR,0.4878048780487805,0.4878048780487805,37.073170731707314,82.48780487804878,0.45029268292682934,6.585365853658536,19.878048780487806,0.3283170731707318,17.341463414634145,22.0,0.7876829268292683,11.0,30.804878048780488,41.80487804878049,21.585365853658537,8.414634146341463,5.365853658536586,14.195121951219512,20.341463414634145,98.07317073170732,3.4390243902439024
0,SAC,0.34146341463414637,0.5853658536585366,35.80487804878049,85.41463414634147,0.42048780487804877,6.585365853658536,20.51219512195122,0.31882926829268293,17.658536585365855,23.536585365853657,0.7599268292682928,13.658536585365853,29.48780487804878,43.146341463414636,18.0,8.121951219512194,4.560975609756097,14.902439024390244,19.609756097560975,95.85365853658537,-6.682926829268292
0,SAS,0.6829268292682927,0.4878048780487805,38.19512195121951,82.17073170731707,0.4662195121951218,8.268292682926829,20.78048780487805,0.3970487804878049,15.853658536585366,21.878048780487806,0.7201463414634147,9.975609756097562,31.829268292682926,41.80487804878049,22.4390243902439,6.878048780487805,4.2682926829268295,13.317073170731707,17.146341463414632,100.51219512195122,4.170731707317073
0,UTA,0.4878048780487805,0.4878048780487805,37.26829268292683,82.07317073170732,0.45578048780487807,3.682926829268293,12.024390243902438,0.3016097560975611,18.682926829268293,24.804878048780488,0.7534634146341462,12.609756097560975,29.73170731707317,42.34146341463415,21.024390243902438,8.317073170731707,5.585365853658536,14.121951219512194,21.975609756097562,96.90243902439025,-0.8780487804878049
