,TEAM,WLPCT,MATCHUP,FGM,FGA,FGPCT,FG3M,FG3A,FG3PCT,FTM,FTA,FTPCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PM
0,ATL,0.2926829268292683,0.5853658536585366,33.78048780487805,78.21951219512195,0.43241463414634135,3.5853658536585367,11.707317073170731,0.28863414634146334,16.634146341463413,21.682926829268293,0.763731707317073,11.439024390243903,31.536585365853657,42.97560975609756,19.536585365853657,6.829268292682927,5.7560975609756095,16.853658536585368,22.21951219512195,87.78048780487805,-7.0
0,BOS,0.4878048780487805,0.4634146341463415,34.4390243902439,77.65853658536585,0.4442926829268292,7.2439024390243905,19.804878048780488,0.35736585365853657,18.073170731707318,23.975609756097562,0.7536097560975611,9.829268292682928,30.878048780487806,40.707317073170735,21.414634146341463,8.951219512195122,4.560975609756097,16.097560975609756,23.146341463414632,94.1951219512195,-0.07317073170731707
0,BKN,0.5121951219512195,0.5121951219512195,33.5609756097561,78.14634146341463,0.4299756097560975,4.341463414634147,13.170731707317072,0.33436585365853666,16.853658536585368,22.341463414634145,0.7592439024390243,10.292682926829269,29.195121951219512,39.48780487804878,24.024390243902438,9.0,4.024390243902439,14.536585365853659,20.463414634146343,88.3170731707317,0.7804878048780488
0,CHA,,,,,,,,,,,,,,,,,,,,,
0,CHI,0.2926829268292683,0.4634146341463415,34.0,82.07317073170732,0.41607317073170735,4.780487804878049,14.317073170731707,0.34221951219512203,16.26829268292683,21.75609756097561,0.7455853658536586,13.170731707317072,30.414634146341463,43.58536585365854,22.073170731707318,8.414634146341463,4.609756097560975,16.146341463414632,22.78048780487805,89.04878048780488,-6.414634146341464
0,CLE,0.34146341463414637,0.5609756097560976,34.97560975609756,81.70731707317073,0.4302926829268293,3.024390243902439,10.317073170731707,0.2927317073170732,18.195121951219512,24.4390243902439,0.740829268292683,13.731707317073171,33.41463414634146,47.146341463414636,21.48780487804878,7.048780487804878,6.439024390243903,15.951219512195122,21.26829268292683,91.17073170731707,-3.317073170731707
0,DET,0.6829268292682927,0.4634146341463415,33.390243902439025,77.65853658536585,0.43124390243902444,3.926829268292683,11.195121951219512,0.3420975609756098,19.4390243902439,25.195121951219512,0.7747560975609757,13.268292682926829,30.390243902439025,43.65853658536585,19.78048780487805,7.439024390243903,6.7560975609756095,15.341463414634147,20.48780487804878,90.14634146341463,4.878048780487805
0,IND,0.7317073170731707,0.5121951219512195,33.53658536585366,78.63414634146342,0.42658536585365847,5.073170731707317,15.024390243902438,0.33321951219512186,17.24390243902439,22.829268292682926,0.7550731707317074,12.390243902439025,30.536585365853657,42.926829268292686,20.73170731707317,8.707317073170731,5.414634146341464,14.536585365853659,21.195121951219512,89.39024390243902,4.902439024390244
0,MIA,0.3902439024390244,0.5853658536585366,32.19512195121951,78.8048780487805,0.4091463414634146,4.975609756097561,15.536585365853659,0.3140243902439025,16.536585365853657,22.097560975609756,0.7517317073170732,12.512195121951219,29.0,41.51219512195122,17.902439024390244,7.073170731707317,3.4878048780487805,14.073170731707316,22.5609756097561,85.90243902439025,-4.487804878048781
0,MIL,0.5365853658536586,0.5121951219512195,35.63414634146341,81.51219512195122,0.4398048780487804,5.195121951219512,15.268292682926829,0.34419512195121965,18.78048780487805,24.926829268292682,0.7534878048780489,11.853658536585366,30.75609756097561,42.609756097560975,22.536585365853657,7.170731707317073,5.2682926829268295,13.853658536585366,20.29268292682927,95.2439024390244,1.4878048780487805
0,NYK,0.4146341463414634,0.4634146341463415,35.09756097560975,78.6829268292683,0.4471707317073173,5.853658536585366,16.097560975609756,0.3568536585365854,15.512195121951219,19.170731707317074,0.8104878048780488,10.439024390243903,32.19512195121951,42.63414634146341,21.073170731707318,6.902439024390244,5.024390243902439,16.73170731707317,23.463414634146343,91.5609756097561,-1.975609756097561
0,ORL,0.24390243902439024,0.5365853658536586,35.292682926829265,83.26829268292683,0.4238048780487804,5.463414634146342,15.560975609756097,0.35014634146341456,17.951219512195124,23.902439024390244,0.7471707317073173,12.75609756097561,28.365853658536587,41.1219512195122,19.48780487804878,7.024390243902439,4.2682926829268295,13.731707317073171,21.390243902439025,94.0,-5.658536585365853
0,PHI,0.43902439024390244,0.5121951219512195,33.1219512195122,76.95121951219512,0.4322682926829269,4.487804878048781,12.560975609756097,0.35178048780487803,18.29268292682927,24.24390243902439,0.7547073170731705,11.658536585365853,28.926829268292682,40.58536585365854,20.365853658536587,8.804878048780488,4.146341463414634,15.829268292682928,20.73170731707317,89.02439024390245,-0.2682926829268293
0,TOR,0.4878048780487805,0.5365853658536586,32.048780487804876,76.21951219512195,0.4192926829268293,5.2926829268292686,14.804878048780488,0.3490975609756098,15.073170731707316,20.317073170731707,0.7332195121951219,10.0,29.24390243902439,39.24390243902439,19.853658536585368,6.560975609756097,5.097560975609756,14.609756097560975,20.634146341463413,84.46341463414635,-2.682926829268293
0,WAS,0.2926829268292683,0.5609756097560976,33.170731707317074,80.4390243902439,0.4124146341463415,4.780487804878049,14.78048780487805,0.31451219512195117,17.609756097560975,24.951219512195124,0.714219512195122,13.536585365853659,29.21951219512195,42.75609756097561,18.975609756097562,9.902439024390244,5.097560975609756,17.146341463414632,20.902439024390244,88.73170731707317,-5.195121951219512
