,TEAM,WLPCT,MATCHUP,FGM,FGA,FGPCT,FG3M,FG3A,FG3PCT,FTM,FTA,FTPCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PM
0,ATL,0.6585365853658537,0.4634146341463415,39.19512195121951,83.90243902439025,0.46756097560975596,6.609756097560975,18.4390243902439,0.36200000000000004,17.951219512195124,23.585365853658537,0.7574390243902439,11.975609756097562,29.829268292682926,41.80487804878049,22.21951219512195,7.2682926829268295,5.560975609756097,12.170731707317072,20.365853658536587,102.95121951219512,5.585365853658536
0,BOS,0.6829268292682927,0.5365853658536586,37.19512195121951,76.41463414634147,0.4884634146341463,6.512195121951219,18.658536585365855,0.34017073170731715,18.902439024390244,25.341463414634145,0.739780487804878,8.902439024390244,30.073170731707318,38.97560975609756,23.70731707317073,8.78048780487805,5.2926829268292686,15.560975609756097,21.926829268292682,99.8048780487805,6.024390243902439
0,BKN,0.07317073170731707,0.5365853658536586,33.63414634146341,80.07317073170732,0.4198780487804878,3.6341463414634148,13.073170731707316,0.273780487804878,19.414634146341463,24.829268292682926,0.7806341463414634,10.804878048780488,28.170731707317074,38.97560975609756,17.48780487804878,7.585365853658536,5.048780487804878,14.731707317073171,20.829268292682926,90.3170731707317,-12.073170731707316
0,CHA,0.5121951219512195,0.4634146341463415,34.53658536585366,76.73170731707317,0.451390243902439,5.487804878048781,16.26829268292683,0.33104878048780495,19.609756097560975,26.536585365853657,0.7374878048780488,10.195121951219512,29.878048780487806,40.073170731707314,19.24390243902439,7.975609756097561,4.951219512195122,16.121951219512194,20.024390243902438,94.17073170731707,1.6829268292682926
0,CHI,0.4634146341463415,0.4878048780487805,36.73170731707317,83.90243902439025,0.4395121951219511,3.8048780487804876,11.121951219512194,0.35131707317073174,17.70731707317073,23.463414634146343,0.7540487804878048,12.536585365853659,32.951219512195124,45.48780487804878,20.536585365853657,6.7317073170731705,6.2926829268292686,14.78048780487805,20.170731707317074,94.97560975609755,-3.1951219512195124
0,CLE,0.7317073170731707,0.5853658536585366,37.292682926829265,77.26829268292683,0.48380487804878036,7.439024390243903,17.926829268292682,0.42139024390243895,18.853658536585368,25.536585365853657,0.7384390243902437,9.682926829268293,32.5609756097561,42.24390243902439,21.4390243902439,6.951219512195122,5.804878048780488,14.707317073170731,20.73170731707317,100.8780487804878,6.536585365853658
0,DET,0.36585365853658536,0.5121951219512195,34.97560975609756,80.58536585365853,0.43599999999999983,4.146341463414634,14.292682926829269,0.2745609756097562,18.073170731707318,25.024390243902438,0.7244878048780488,13.463414634146341,28.0,41.46341463414634,17.365853658536587,6.926829268292683,3.8292682926829267,14.170731707317072,23.317073170731707,92.17073170731707,-4.658536585365853
0,IND,0.34146341463414637,0.5121951219512195,36.19512195121951,83.8780487804878,0.43148780487804883,7.2682926829268295,21.951219512195124,0.332170731707317,19.24390243902439,25.073170731707318,0.7721951219512194,10.365853658536585,32.46341463414634,42.829268292682926,20.51219512195122,6.634146341463414,6.073170731707317,15.560975609756097,24.24390243902439,98.90243902439025,-5.365853658536586
0,MIA,0.5121951219512195,0.4634146341463415,36.36585365853659,80.07317073170732,0.4554878048780487,5.487804878048781,16.463414634146343,0.32617073170731703,18.585365853658537,24.5609756097561,0.7590487804878049,10.536585365853659,30.0,40.53658536585366,18.5609756097561,7.170731707317073,5.512195121951219,12.951219512195122,21.609756097560975,96.8048780487805,-0.6585365853658537
0,MIL,0.4146341463414634,0.5365853658536586,37.4390243902439,87.51219512195122,0.42865853658536585,7.926829268292683,22.21951219512195,0.35685365853658546,15.146341463414634,20.414634146341463,0.7324878048780488,11.975609756097562,31.097560975609756,43.073170731707314,21.121951219512194,6.829268292682927,4.341463414634147,13.439024390243903,23.4390243902439,97.95121951219512,-1.4146341463414633
0,NYK,0.4146341463414634,0.4878048780487805,37.73170731707317,83.34146341463415,0.45375609756097557,9.073170731707316,26.51219512195122,0.34685365853658534,16.195121951219512,21.0,0.7773414634146343,10.024390243902438,30.853658536585368,40.8780487804878,21.414634146341463,7.317073170731708,4.365853658536586,14.707317073170731,20.463414634146343,100.73170731707317,-1.3170731707317074
0,ORL,0.6341463414634146,0.5609756097560976,35.78048780487805,78.48780487804878,0.45624390243902435,10.341463414634147,28.536585365853657,0.3605853658536586,19.097560975609756,26.804878048780488,0.7021951219512196,10.048780487804878,33.19512195121951,43.24390243902439,18.829268292682926,6.585365853658536,5.2682926829268295,14.268292682926829,20.51219512195122,101.0,4.512195121951219
0,PHI,0.3170731707317073,0.5121951219512195,37.0,81.53658536585365,0.4553170731707316,5.804878048780488,16.682926829268293,0.34521951219512204,18.024390243902438,23.21951219512195,0.7735853658536583,11.829268292682928,28.975609756097562,40.80487804878049,20.536585365853657,8.21951219512195,5.804878048780488,14.292682926829269,20.5609756097561,97.82926829268293,-3.1951219512195124
0,TOR,0.5121951219512195,0.5365853658536586,37.65853658536585,79.70731707317073,0.47553658536585364,6.609756097560975,17.634146341463413,0.37675609756097556,21.73170731707317,28.146341463414632,0.7729512195121951,10.097560975609756,30.390243902439025,40.48780487804878,21.341463414634145,5.780487804878049,5.219512195121951,13.439024390243903,23.463414634146343,103.65853658536585,-1.1951219512195121
0,WAS,0.34146341463414637,0.5121951219512195,36.8780487804878,82.53658536585365,0.44829268292682933,5.7317073170731705,16.317073170731707,0.3550975609756098,19.536585365853657,25.48780487804878,0.7634634146341464,11.463414634146341,30.804878048780488,42.26829268292683,18.5609756097561,6.414634146341464,5.024390243902439,14.24390243902439,21.682926829268293,99.02439024390245,-3.4146341463414633
