,Unnamed: 0,TEAM,WLPCT,MATCHUP,FGM,FGA,FGPCT,FG3M,FG3A,FG3PCT,FTM,FTA,FTPCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PM,SEASON
0,0,DAL,0.6341463414634146,0.4634146341463415,41.58536585365854,89.70731707317073,0.4635853658536585,14.804878048780488,40.829268292682926,0.3637073170731707,18.60975609756097,24.09756097560976,0.7736097560975611,11.21951219512195,36.46341463414634,47.68292682926829,24.341463414634145,6.341463414634147,4.634146341463414,12.853658536585366,19.341463414634145,116.58536585365852,7.292682926829267,2020
1,0,DEN,0.7073170731707317,0.4634146341463415,41.31707317073171,89.34146341463415,0.4634146341463415,10.48780487804878,29.97560975609756,0.347390243902439,16.341463414634145,21.21951219512195,0.7623414634146344,10.902439024390244,33.68292682926829,44.58536585365854,26.341463414634145,7.829268292682927,4.585365853658536,13.414634146341465,20.0,109.46341463414636,3.951219512195122,2020
2,0,GSW,0.2195121951219512,0.5365853658536586,37.8780487804878,88.60975609756098,0.4281219512195122,9.804878048780488,29.146341463414632,0.3342195121951221,19.146341463414632,23.73170731707317,0.7999024390243904,10.609756097560975,33.48780487804878,44.09756097560975,24.21951219512195,8.512195121951219,4.585365853658536,14.902439024390244,19.853658536585368,104.70731707317071,-8.195121951219512,2020
3,0,HOU,0.6341463414634146,0.5121951219512195,41.19512195121951,91.02439024390245,0.4536829268292682,15.365853658536585,44.14634146341464,0.3489024390243903,20.853658536585368,26.70731707317073,0.7840000000000003,11.170731707317072,36.19512195121951,47.36585365853659,21.5609756097561,7.829268292682927,4.829268292682927,15.121951219512194,21.853658536585368,118.60975609756098,4.365853658536586,2020
4,0,LAC,0.6829268292682927,0.4634146341463415,41.707317073170735,89.8780487804878,0.4653170731707318,11.731707317073171,32.75609756097561,0.3589756097560976,20.48780487804878,26.04878048780488,0.7835609756097559,11.317073170731708,36.68292682926829,48.0,23.48780487804878,7.609756097560975,5.097560975609756,15.682926829268292,22.146341463414632,115.63414634146342,6.170731707317073,2020
5,0,LAL,0.8048780487804879,0.4878048780487805,42.97560975609756,88.39024390243902,0.4856097560975611,11.048780487804878,30.536585365853657,0.361170731707317,16.975609756097562,22.902439024390244,0.7381707317073173,10.390243902439025,35.36585365853659,45.75609756097561,26.121951219512194,8.414634146341463,7.219512195121951,14.804878048780488,20.5609756097561,113.97560975609755,8.560975609756097,2020
6,0,MEM,0.4634146341463415,0.4390243902439024,42.926829268292686,91.2439024390244,0.4717073170731707,11.853658536585366,32.926829268292686,0.3589756097560975,15.853658536585366,20.04878048780488,0.7843414634146344,10.0,35.5609756097561,45.5609756097561,27.92682926829268,7.878048780487805,5.414634146341464,15.390243902439025,21.585365853658537,113.5609756097561,-2.365853658536585,2020
7,0,MIN,0.3658536585365853,0.5365853658536586,39.707317073170735,91.78048780487804,0.4336341463414634,12.731707317073171,39.02439024390244,0.3288048780487805,19.24390243902439,25.390243902439025,0.755341463414634,11.146341463414634,35.02439024390244,46.170731707317074,22.5609756097561,8.560975609756097,6.121951219512195,15.317073170731708,21.4390243902439,111.39024390243902,-3.1707317073170733,2020
8,0,NOP,0.3658536585365853,0.5365853658536586,41.58536585365854,92.5609756097561,0.4508048780487805,14.170731707317072,38.63414634146341,0.3673658536585366,15.853658536585366,21.48780487804878,0.7362926829268293,11.024390243902438,34.8780487804878,45.90243902439025,25.317073170731707,7.341463414634147,5.048780487804878,15.51219512195122,21.48780487804878,113.1951219512195,-3.731707317073171,2020
9,0,OKC,0.5609756097560976,0.4878048780487805,39.85365853658536,85.34146341463415,0.4673658536585365,10.317073170731708,30.09756097560976,0.3393902439024389,19.414634146341463,24.317073170731707,0.7996097560975612,8.512195121951219,34.90243902439025,43.41463414634146,21.682926829268293,7.536585365853658,4.829268292682927,13.975609756097562,18.82926829268293,109.4390243902439,1.5609756097560976,2020
10,0,PHX,0.4146341463414634,0.4390243902439024,41.31707317073171,89.21951219512195,0.4635121951219512,11.390243902439025,33.04878048780488,0.3429999999999999,19.24390243902439,23.902439024390244,0.801,9.707317073170731,33.97560975609756,43.68292682926829,27.65853658536585,7.853658536585366,3.7804878048780486,14.634146341463415,22.5609756097561,113.26829268292684,-0.5853658536585366,2020
11,0,POR,0.4146341463414634,0.5365853658536586,40.926829268292686,91.04878048780488,0.4516341463414634,12.097560975609756,33.63414634146341,0.3576341463414635,17.585365853658537,21.634146341463413,0.8086585365853657,10.097560975609756,35.80487804878049,45.90243902439025,19.682926829268293,5.902439024390244,6.439024390243903,13.073170731707316,21.87804878048781,111.53658536585364,-2.268292682926829,2020
12,0,SAC,0.3658536585365853,0.4878048780487805,39.80487804878049,87.46341463414635,0.4577560975609756,12.097560975609756,33.829268292682926,0.3573658536585366,15.048780487804878,19.365853658536587,0.7745121951219512,9.829268292682928,32.63414634146341,42.46341463414634,22.75609756097561,7.512195121951219,4.317073170731708,15.292682926829269,21.682926829268293,106.7560975609756,-2.804878048780488,2020
13,0,SAS,0.4390243902439024,0.4634146341463415,42.68292682926829,90.65853658536584,0.4718292682926828,10.268292682926829,28.146341463414632,0.3609756097560976,17.951219512195124,22.414634146341463,0.8006341463414636,9.609756097560975,36.8780487804878,46.48780487804878,24.804878048780488,6.7073170731707314,5.634146341463414,13.0,19.121951219512194,113.58536585365852,-1.024390243902439,2020
