,Unnamed: 0,TEAM,WLPCT,MATCHUP,FGM,FGA,FGPCT,FG3M,FG3A,FG3PCT,FTM,FTA,FTPCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PM,SEASON
0,0,ATL,0.5121951219512195,0.5121951219512195,39.75609756097561,86.7560975609756,0.4606097560975609,12.707317073170731,34.853658536585364,0.3615853658536585,20.73170731707317,25.24390243902439,0.8206341463414635,11.170731707317072,34.707317073170735,45.8780487804878,24.317073170731707,6.853658536585366,5.0,14.317073170731708,19.853658536585368,112.95121951219512,2.048780487804878,2020
1,0,BOS,0.4878048780487805,0.5365853658536586,41.39024390243903,88.36585365853658,0.4696585365853657,12.24390243902439,32.97560975609756,0.373390243902439,16.658536585365855,22.02439024390244,0.7560243902439027,11.21951219512195,32.707317073170735,43.926829268292686,22.5609756097561,8.024390243902438,5.121951219512195,14.073170731707316,20.87804878048781,111.6829268292683,0.5121951219512195,2020
2,0,BKN,0.6829268292682927,0.4634146341463415,43.68292682926829,87.2439024390244,0.5014634146341463,14.951219512195122,37.04878048780488,0.4022439024390243,18.24390243902439,22.804878048780488,0.7986829268292683,8.634146341463415,35.48780487804878,44.1219512195122,26.87804878048781,6.463414634146342,5.317073170731708,14.414634146341465,19.121951219512194,120.5609756097561,5.2682926829268295,2020
3,0,CHA,0.4878048780487805,0.5121951219512195,40.78048780487805,88.21951219512195,0.4631463414634147,13.902439024390244,36.29268292682927,0.3813170731707317,16.5609756097561,21.390243902439025,0.7686829268292682,10.585365853658535,33.26829268292683,43.85365853658536,27.09756097560976,8.24390243902439,4.634146341463414,15.560975609756095,18.48780487804878,112.02439024390245,-1.4634146341463414,2020
4,0,CHI,0.4634146341463415,0.4390243902439024,42.78048780487805,88.85365853658537,0.4823658536585365,13.121951219512194,34.48780487804878,0.3778536585365853,15.268292682926829,19.04878048780488,0.8035121951219512,9.317073170731708,35.53658536585366,44.85365853658536,26.390243902439025,6.804878048780488,4.463414634146342,16.073170731707318,20.02439024390244,113.95121951219512,0.1707317073170731,2020
5,0,CLE,0.3658536585365853,0.4878048780487805,39.14634146341464,86.7560975609756,0.4517560975609755,9.341463414634148,27.634146341463413,0.3408536585365853,16.121951219512194,22.21951219512195,0.7206829268292683,11.317073170731708,31.902439024390244,43.21951219512195,23.04878048780488,8.146341463414634,5.195121951219512,15.682926829268292,19.21951219512195,103.7560975609756,-8.170731707317072,2020
6,0,DET,0.2926829268292683,0.5609756097560976,38.46341463414634,86.85365853658537,0.4434634146341463,12.48780487804878,35.48780487804878,0.3515609756097562,18.195121951219512,23.48780487804878,0.7713414634146339,10.24390243902439,32.75609756097561,43.0,24.365853658536587,7.829268292682927,5.024390243902439,14.560975609756095,20.414634146341463,107.60975609756098,-3.463414634146341,2020
7,0,IND,0.4634146341463415,0.5365853658536586,42.19512195121951,89.07317073170732,0.4745121951219513,12.341463414634148,33.853658536585364,0.3637317073170732,16.341463414634145,20.78048780487805,0.7809756097560976,8.585365853658537,33.21951219512195,41.80487804878049,26.82926829268293,8.585365853658537,6.073170731707317,14.048780487804878,20.317073170731707,113.07317073170732,0.4878048780487805,2020
8,0,MIA,0.5365853658536586,0.5121951219512195,38.24390243902439,83.34146341463415,0.4586829268292683,12.682926829268292,36.5609756097561,0.3479756097560975,17.097560975609756,21.585365853658537,0.7913170731707317,7.682926829268292,35.073170731707314,42.75609756097561,25.78048780487805,7.414634146341464,3.951219512195122,15.195121951219512,19.29268292682927,106.26829268292684,-0.5365853658536586,2020
9,0,MIL,0.6585365853658537,0.4878048780487805,44.4390243902439,91.58536585365852,0.4857560975609757,14.439024390243905,37.48780487804878,0.3810243902439026,16.146341463414632,21.48780487804878,0.7571951219512196,10.390243902439025,38.09756097560975,48.48780487804878,25.951219512195124,8.073170731707316,4.7560975609756095,13.853658536585366,17.634146341463413,119.46341463414636,7.0,2020
10,0,NYK,0.4878048780487805,0.5609756097560976,38.95121951219512,85.85365853658537,0.4543902439024391,10.53658536585366,28.414634146341463,0.3713414634146342,16.658536585365855,21.536585365853657,0.7708292682926831,10.439024390243905,35.68292682926829,46.1219512195122,20.97560975609756,6.804878048780488,4.658536585365853,13.634146341463415,20.75609756097561,105.09756097560977,-0.048780487804878,2020
11,0,ORL,0.3414634146341463,0.4634146341463415,38.65853658536585,89.5609756097561,0.4318536585365854,12.073170731707316,33.707317073170735,0.3545609756097561,15.317073170731708,19.4390243902439,0.7901463414634147,10.51219512195122,36.09756097560975,46.609756097560975,22.682926829268293,6.7073170731707314,4.097560975609756,13.51219512195122,16.926829268292682,104.70731707317071,-6.585365853658536,2020
12,0,PHI,0.6829268292682927,0.4634146341463415,42.073170731707314,87.8780487804878,0.4794878048780487,10.804878048780488,29.341463414634145,0.3714878048780487,20.170731707317078,25.73170731707317,0.7810731707317073,10.414634146341465,36.04878048780488,46.46341463414634,23.804878048780488,8.853658536585366,6.365853658536586,15.390243902439025,20.195121951219512,115.1219512195122,5.073170731707317,2020
13,0,TOR,0.4146341463414634,0.5609756097560976,39.53658536585366,88.09756097560975,0.4498048780487804,15.46341463414634,40.609756097560975,0.3819024390243903,17.902439024390244,21.682926829268293,0.8261219512195123,9.24390243902439,31.78048780487805,41.02439024390244,25.26829268292683,8.390243902439025,5.512195121951219,13.560975609756095,22.146341463414632,112.4390243902439,0.2439024390243902,2020
