,Unnamed: 0,TEAM,WLPCT,MATCHUP,FGM,FGA,FGPCT,FG3M,FG3A,FG3PCT,FTM,FTA,FTPCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PM,SEASON
0,0,ATL,0.2195121951219512,0.5365853658536586,39.609756097560975,89.82926829268293,0.4421463414634144,11.268292682926829,35.34146341463415,0.3178048780487804,16.926829268292682,22.121951219512194,0.7657317073170734,9.390243902439025,33.1219512195122,42.51219512195122,23.07317073170732,8.097560975609756,5.219512195121951,16.634146341463413,22.82926829268293,107.41463414634148,-9.46341463414634,2020
2,0,BKN,0.4390243902439024,0.4878048780487805,39.75609756097561,90.51219512195122,0.4397804878048781,12.317073170731708,37.19512195121951,0.3354634146341463,17.414634146341463,23.682926829268293,0.7396829268292684,10.658536585365852,37.926829268292686,48.58536585365854,23.60975609756097,6.7317073170731705,4.7317073170731705,15.902439024390244,21.02439024390244,109.2439024390244,-2.2439024390243905,2020
1,0,BOS,0.6585365853658537,0.4878048780487805,40.95121951219512,89.58536585365853,0.4581463414634146,12.0,34.04878048780488,0.3534878048780487,17.78048780487805,22.02439024390244,0.8074878048780486,10.609756097560975,35.02439024390244,45.63414634146341,23.09756097560976,8.170731707317072,5.780487804878049,13.682926829268292,21.07317073170732,111.6829268292683,6.048780487804878,2020
3,0,CHA,0.3658536585365853,0.5121951219512195,37.68292682926829,86.1219512195122,0.4382926829268292,12.268292682926829,34.53658536585366,0.3515853658536586,16.634146341463413,22.21951219512195,0.7527560975609756,11.048780487804878,31.78048780487805,42.829268292682926,23.82926829268293,6.609756097560975,4.2926829268292686,15.170731707317072,19.4390243902439,104.26829268292684,-6.7073170731707314,2020
4,0,CHI,0.3414634146341463,0.4878048780487805,38.5609756097561,88.8780487804878,0.4357073170731708,12.414634146341465,35.1219512195122,0.3533902439024389,16.195121951219512,21.121951219512194,0.7628536585365854,10.46341463414634,32.73170731707317,43.19512195121951,22.804878048780488,9.853658536585366,4.414634146341464,15.21951219512195,21.75609756097561,105.73170731707316,-2.048780487804878,2020
5,0,CLE,0.2926829268292683,0.5121951219512195,39.41463414634146,87.39024390243902,0.4520487804878049,10.804878048780488,31.585365853658537,0.3374634146341463,15.21951219512195,19.97560975609756,0.7603414634146344,10.390243902439025,33.80487804878049,44.19512195121951,21.51219512195122,6.926829268292683,3.292682926829268,16.341463414634145,18.07317073170732,104.85365853658536,-9.146341463414634,2020
6,0,DET,0.3414634146341463,0.4878048780487805,39.65853658536585,85.7560975609756,0.4628780487804877,11.78048780487805,31.78048780487805,0.3725121951219511,17.170731707317074,23.09756097560976,0.7477560975609757,9.707317073170731,32.73170731707317,42.4390243902439,24.341463414634145,7.585365853658536,4.853658536585366,15.731707317073171,19.463414634146343,108.26829268292684,-2.975609756097561,2020
7,0,IND,0.6341463414634146,0.4878048780487805,41.8780487804878,89.07317073170732,0.4718780487804878,10.146341463414634,27.60975609756097,0.3663414634146341,15.341463414634148,19.29268292682927,0.789439024390244,9.341463414634148,34.31707317073171,43.65853658536585,25.902439024390244,6.926829268292683,5.024390243902439,12.902439024390244,19.82926829268293,109.2439024390244,3.1707317073170733,2020
8,0,MIA,0.7073170731707317,0.5365853658536586,39.65853658536585,84.0,0.4726829268292682,12.682926829268292,33.53658536585366,0.3780243902439024,19.634146341463413,25.536585365853657,0.7632439024390245,8.804878048780488,36.65853658536585,45.46341463414634,25.170731707317078,7.317073170731708,4.121951219512195,15.731707317073171,20.536585365853657,111.63414634146342,3.8536585365853657,2020
9,0,MIL,0.8536585365853658,0.5121951219512195,43.707317073170735,91.29268292682929,0.4801219512195122,13.804878048780488,39.09756097560975,0.353219512195122,17.975609756097562,24.536585365853657,0.7301219512195122,9.829268292682928,41.78048780487805,51.609756097560975,25.82926829268293,7.804878048780488,6.317073170731708,14.365853658536585,19.02439024390244,119.1951219512195,12.292682926829269,2020
10,0,NYK,0.2682926829268293,0.5365853658536586,38.95121951219512,89.6829268292683,0.4345853658536586,10.317073170731708,30.341463414634145,0.3442195121951219,16.585365853658537,23.92682926829268,0.7000975609756098,12.048780487804878,34.09756097560975,46.14634146341464,21.195121951219512,7.7560975609756095,4.487804878048781,13.926829268292684,22.65853658536585,104.8048780487805,-8.390243902439025,2020
11,0,ORL,0.4878048780487805,0.4878048780487805,38.14634146341464,88.1219512195122,0.4330487804878049,10.195121951219512,30.5609756097561,0.3309756097560975,17.634146341463413,22.82926829268293,0.7669024390243901,10.390243902439025,34.80487804878049,45.19512195121951,22.4390243902439,8.707317073170731,6.097560975609756,12.902439024390244,17.902439024390244,104.1219512195122,0.2682926829268293,2020
12,0,PHI,0.6097560975609756,0.5121951219512195,41.073170731707314,87.85365853658537,0.467878048780488,10.682926829268292,30.121951219512194,0.357219512195122,16.121951219512194,21.60975609756097,0.7407560975609757,10.341463414634148,35.80487804878049,46.14634146341464,26.26829268292683,8.24390243902439,5.585365853658536,14.804878048780488,21.390243902439025,108.95121951219512,3.2439024390243905,2020
13,0,TOR,0.6585365853658537,0.4634146341463415,40.09756097560975,88.6829268292683,0.4532439024390242,13.585365853658535,36.19512195121951,0.3775365853658537,17.75609756097561,22.24390243902439,0.7977560975609755,10.121951219512194,35.829268292682926,45.95121951219512,25.536585365853657,8.487804878048781,5.097560975609756,14.926829268292684,21.170731707317078,111.53658536585364,5.780487804878049,2020
14,0,WAS,0.3170731707317073,0.5365853658536586,42.26829268292683,92.1219512195122,0.4595609756097562,11.853658536585366,32.53658536585366,0.3639024390243902,18.146341463414632,23.4390243902439,0.7732439024390244,10.609756097560975,31.78048780487805,42.39024390243903,25.585365853658537,7.73170731707317,4.170731707317073,14.170731707317072,22.21951219512195,114.53658536585364,-5.7073170731707314,2020
0,0,ATL,0.5121951219512195,0.5121951219512195,39.75609756097561,86.7560975609756,0.4606097560975609,12.707317073170731,34.853658536585364,0.3615853658536585,20.73170731707317,25.24390243902439,0.8206341463414635,11.170731707317072,34.707317073170735,45.8780487804878,24.317073170731707,6.853658536585366,5.0,14.317073170731708,19.853658536585368,112.95121951219512,2.048780487804878,2021
2,0,BKN,0.6829268292682927,0.4634146341463415,43.68292682926829,87.2439024390244,0.5014634146341463,14.951219512195122,37.04878048780488,0.4022439024390243,18.24390243902439,22.804878048780488,0.7986829268292683,8.634146341463415,35.48780487804878,44.1219512195122,26.87804878048781,6.463414634146342,5.317073170731708,14.414634146341465,19.121951219512194,120.5609756097561,5.2682926829268295,2021
1,0,BOS,0.4878048780487805,0.5365853658536586,41.39024390243903,88.36585365853658,0.4696585365853657,12.24390243902439,32.97560975609756,0.373390243902439,16.658536585365855,22.02439024390244,0.7560243902439027,11.21951219512195,32.707317073170735,43.926829268292686,22.5609756097561,8.024390243902438,5.121951219512195,14.073170731707316,20.87804878048781,111.6829268292683,0.5121951219512195,2021
3,0,CHA,0.4878048780487805,0.5121951219512195,40.78048780487805,88.21951219512195,0.4631463414634147,13.902439024390244,36.29268292682927,0.3813170731707317,16.5609756097561,21.390243902439025,0.7686829268292682,10.585365853658535,33.26829268292683,43.85365853658536,27.09756097560976,8.24390243902439,4.634146341463414,15.560975609756095,18.48780487804878,112.02439024390245,-1.4634146341463414,2021
4,0,CHI,0.4634146341463415,0.4390243902439024,42.78048780487805,88.85365853658537,0.4823658536585365,13.121951219512194,34.48780487804878,0.3778536585365853,15.268292682926829,19.04878048780488,0.8035121951219512,9.317073170731708,35.53658536585366,44.85365853658536,26.390243902439025,6.804878048780488,4.463414634146342,16.073170731707318,20.02439024390244,113.95121951219512,0.1707317073170731,2021
5,0,CLE,0.3658536585365853,0.4878048780487805,39.14634146341464,86.7560975609756,0.4517560975609755,9.341463414634148,27.634146341463413,0.3408536585365853,16.121951219512194,22.21951219512195,0.7206829268292683,11.317073170731708,31.902439024390244,43.21951219512195,23.04878048780488,8.146341463414634,5.195121951219512,15.682926829268292,19.21951219512195,103.7560975609756,-8.170731707317072,2021
6,0,DET,0.2926829268292683,0.5609756097560976,38.46341463414634,86.85365853658537,0.4434634146341463,12.48780487804878,35.48780487804878,0.3515609756097562,18.195121951219512,23.48780487804878,0.7713414634146339,10.24390243902439,32.75609756097561,43.0,24.365853658536587,7.829268292682927,5.024390243902439,14.560975609756095,20.414634146341463,107.60975609756098,-3.463414634146341,2021
7,0,IND,0.4634146341463415,0.5365853658536586,42.19512195121951,89.07317073170732,0.4745121951219513,12.341463414634148,33.853658536585364,0.3637317073170732,16.341463414634145,20.78048780487805,0.7809756097560976,8.585365853658537,33.21951219512195,41.80487804878049,26.82926829268293,8.585365853658537,6.073170731707317,14.048780487804878,20.317073170731707,113.07317073170732,0.4878048780487805,2021
